13313	1704506,1704507
14653	1563241
24031	1563147,1562686,1562326
25118	1562615
26339	1704566,1704565
26649	1704547,1286152,1563073,1704586,1563107,1704528,1629036,1704564,1704515,1563229,1562758,1704509,1704600,1563129,1704504,1704597
30198	234112,1704593
30247	1627773
31536	1704518
31809	1562754,1704602,1562171,1562692
31831	1562236
31845	1704521,1704520,1704519,1704508
35168	1704570
35561	1704501
37459	1704546,1704563,1704577
37949	1704529,1704531
39058	264202
87111	1704598,1704530
203939	1704542,1563214,1562632,1571809,1704538,1562926,1562508
264202	1704548,1562042,1562085,1704605,1562457,1704490,1563204,1562686,1561980,1704526,1704525,458224,1562811,1562950,1704559,1704558,1562874,1563147,1562516,1704549
525034	1562021,1704505,1627359,1704569,1704567,1563022,1562624
596002	1562457,1704526,1704525,1563204,1562950,452255
695600	1704541
949744	203939,1704569,1562129,1704537,1704536,1704535,1563015,1704532
1262869	1563121,1629036
1286152	1561975,1704527,1562931,1562447
1321605	1704524
1561974	1562041,1562188
1561980	1562987,1562262
1561996	1704571,1704488
1562042	1562425,1508663
1562129	1704540,1704539
1562262	1563266,1704499,1704498,1704496,1704495,1704606,1562231
1562508	1562888
1562684	1562392
1562686	1561974,1561996,1704500,1562353,1562168,1562856,1563107,1562920,1562758
1562710	1562225,1562164
1562758	1562041,1562983
1562811	1562684
1563015	1563015
1563107	1562055,1562188
1571809	1563035
1627359	1704503,1704502
1627773	1704522,1704523,1563164,1563162,1562415
1704487	1562984,1563235,1704497,1563069,1562191,1562119,1562206
1704490	1704493,1704492,1704491,1704489,1704556,1704555
1704494	1562379,1562003
1704504	1704552,1704551,1704550,1562860
1704509	1704513,1704512,1562509,1704510,1704601
1704515	1704595,1704516,1704514
1704518	1704568,1704517
1704532	1562926,1704534
1704533	1562508
1704535	1562466,1704545,1704544,1563214,1562837,1562129,1704538,1562926,1704533,1563015,1704543,1562198,1704542,1562800,1563222,695600
1704536	1562466,1704545,1562368,1562508,1704538,1571809,1704534,1562781,1563015,1562727,1562461,1704543,1562926,1704542,1704554,1562800,1563222
1704537	1563236,1562129,1704538,1704534,1562368,1563149
1704542	695600
1704548	1563025,1562863,1704562,1704561,1562810,1562620
1704549	1562825,1704596,1704560,1563074,1562167,1704557
1704551	1704553
1704552	1562311,1562998,1704604
1704554	1562683,1562924,1562054,1563226,1562121,1562625
1704558	1562710,1562218,1704494,1562192,1562326,1704487
1704569	225317,1562466,1562888,1704545,1704544,1563214,1563149,1562129,1704538,1571809,1562169,1562368,1562632,1563236,1563222,695600
1962945	1563083
