737	694551,238552,238551,344304,235299,375555,232493,1096624,737
768	158530,80178,158773,158709,35238,158611,158795,158606,2910173,158698,8626,15393,158646,158687,158732,158538,158678,3536895,158581,158625
786	156443,156439,156459,156435,269403,156456,156452,156447,156427,156424
804	269531,260335,269534,269509,156532,269529,269505,156504,269524,269496
821	156606,156605,821
832	156627,156626,832
921	261601,261598,417007,261619,478874,261615,16658,261605,261604
1261	1264,1263,1261,2355609,275567,275566,1265
1311	375319,348799
1317	153910,2349297,2349296
1327	949123,949122
1342	1719495,1719494,1719493,1342
1621	405580,10481,154207,154206,154205,1621,701163,20428,348461
1973	394996,154474
2170	2171,2170,263518,29489
2390	2390,155891,155890,155889,15634,4681,155888,152108,5592,155892
2438	1318565,152505,152503,23886,152501,152500,152502,1363999,2438
2514	31485,268613,342712,29774,268512,154247,154246,2514,268641,348483
2631	157158,157157,2631
2726	31069,2726,348499
2873	1561828,475534,1719324
2879	28283,2880,2879,19049
2881	2895,154292,37054,154296,13902,39730,29632,2881,37889,2899
2895	1260398,2895,1260673,19034,272078,238425,1260401
2945	155748,155747,155746,155745,2946
2962	2963,152172,348588
3089	29644,38013,38012,152090,868862
3090	158124,158123,158122,158121,158120,158119,1963544,3090,158127,158126
3110	399519,375344,375343,3110
3119	3119,311249,158543
3175	152947,152946,152945,155866,3177,3175
3492	152419,3492
3611	399989,372525
3615	156098,85693,156095,3615
3721	3721,22810,19103,19099,153072,153071,153070
3723	153073,3721,43395,751098,14061,11311,153069
3811	18790,39236,340464,3811,348626,155710,155709,30591,30590
3844	177783,3515,177784,7767,177782,376089,177780,202910,412048,202930
3862	3862,838227,838226,838224,838223,838222,162296,423665,2919460,158194
3868	2712886,149896,3868,2712899
3869	263690,157850,409544,263687,409540,343175,157851,157756,157849,157848,157847,157846,157845,157844,157843,3869,263684,263683,263682,263681
3904	1533661,376070,3906,1304878,177504,177503,559702,186190,188624,186599
3962	220656,1955521
4096	1260416,38218,155883,155886,155880,1176342,155877,4096
4106	4106,152194,152193
4153	3495604,4155,1955783,375300,17327,155734,155733
4187	11974,494831
4269	1263846,339002
4352	338984,154446
4402	478100,2910371,220704,10314
4622	4622,374989,33816,374982,33698,29748,2712605,19073,32272,14835
4998	153984,153983,153982,4998,153990,153989,153988,153987,153986,153985
5604	158925,700643,270105,5604,270103,836917,477903,411063,270094,270089
5684	153616,153615,153614,153613,153612,153611,496826,496828,496827,5684
5716	152066,5716,30409
5741	155174,155173,5741
5743	5743,155150,155149
5745	155202,155201,5745,5742,392587
5779	15523,12739,1169,9699,3648917,29496,19069,42974,8533
5933	5933,177351,177350,177349,177348,186547,1261289,186483,1280859,188579
5937	29525,152244,5937
5949	5949,177406,177405,177404,177403,177402,177401,177400
5976	177375,5976,186961,188313,188310,177380,177379,177378,177377,177376
6107	160125,160124,160123,160122,160121,6107,160126
6145	1305934,2349581,156320
6158	156935,156934,156933
6267	878696,878695
6309	29527,275594,6309,302363,302362,494040
6413	686546,375077,153719,153717,153716,153715,153714,153713,153712
6420	161321,162286,161325,433217,6420,161323,161322
6434	1812606,433219,433193,2004482,161099,3665447,433205,273934,6420,274137
6705	20598,20437,6705,489982
6739	489966,156212
6741	156205,6742
6826	2349259,346957,347071
6840	6849,6842,6840,700345,153253,153252,153251,153250
6868	154522,154521,154520,375179
6870	154490,375174,338758,338757
7099	348402,154073,154093,154083,154057
7102	496779,7102,153441,153440,153439,153437,153436,153435,153434,153433
7107	153487,153486,153485,153484,153483,7107
7194	348615,4551472
7234	1971612,375866
7237	2713001,7237,7235,7234,7233,260775,260774
7347	194876,35058
7780	375288,375287
7820	155732,155729,28790,917805,155719,1365,2937358,155727,38525
7832	152138,16782,42170,339320
7847	153570,153569,7847,153571
7868	349459,349458,7868
7876	195643,376040,7878,7876,195621,195620,195619,29535
8031	232286,29537,8031,423729
8049	153018,153017,1719295,348188,348187,153019
8060	375702,375700,375699,8062,8060,686721,236861
8320	8320,162522,375983,375982
8350	156209,375374,156206,375371,156202,375368,156199,375365,6741,6739
8354	8354,343372
8374	155491,155490,155489,8374,8373
8511	154879,154901,154870,154893,162279,8521,344297,2239106,8512,154906
8512	339418,152131,339419,154889,154888,8512
8626	152096,18051,29549,13080,22735,1305927,4402,152095,158794,8626
8677	29544,8677,155874,155873,155872
8684	1719492,1719717
8707	410417,410420,8707,264051,264049,158386,158384,158383,158382,158381
8924	158653,158652,158651,158654,8924
8925	158650,158649,158648,158647,8925
9041	159964,159963,375632,159965
9044	272665,435634,435633,159763,435644,9044,272669,272668,272666,159758
9171	154535,154534,154533,9171
9186	343891,700644,375046,153259,9186,153257,339963
9324	375359,267392,267390,267389,267388,348737,9324,2937222,375360
9410	192973,192991,9410,192971
9568	161804,161803,161802,161801,375720,340529,3251587,1261282,1261281,274370
9680	9680,490010,265706,33770,795690
9681	241790,3161125,3161124
9759	5743,155168,155171,155164,155145,4520843,9759,155141,29560,155159
9806	949135,949134,9806,729262
