13769	221662,221661,221660,221659,221658,221657
15411	151197,151196,151195,151194,29134,1971635,152026,22575,151193,42167,8513,3665346,151201,151200,85636
15967	150918,150917
18787	151241,151240,151239,151238,151237,151236,151235,151234,151233,27051,10051,18808,18802
22662	151280
24119	151232
27853	151316,151315,151313,151311,151310,235025,152177
31037	151434,151451,151448,263912,39516
31809	151150,221610,221609,221608,34735,151057,151055,151054,151048,151043,151037,231592,3887513,150993,150990,150988,277843,221689,221688,221682,221681,221680,221676,221675,221674,221673,221670,221669,221668,221667,221666,221665,221662,221661,221660,221659,221658,221655,221654,221653,151309,221644,221642,221641,221640,221639,221638,221637,221636,221635,151142,151102,151149
37287	6664,23798,151192,151191,151190,151189,151188,497156,35450,14743
42014	151431,151430,151429,151428,151427,151432
86143	221649,221648,221647,221646,221645,150959
150831	150905,150904
150832	150907,150906
150835	150918,150917
150838	1261141,18787,2709248,150943,150941,150937,150936,150934,150933,150932,150931,577165
150839	150948,221626,150946,150949
150840	20676,150951,1206,20550,221628,221627,36202,6826,20502,18995,28817,11849,455526,2726
150841	231528,221629
150843	150963
150866	151186,151185,151184,151183,151182,151181
150869	456909,151204,151203
150870	151207,151206,151205
150872	151224,151223,19079,32231,151230,151229,151228,151227,151226,151225
150873	151241,151240,151239,151238,151237,151236,151235,151234,151233,27051,10051,18808,18802
150874	151247,151246,151245,151244,151243,1510431,151252,151251,151250,151248
150875	151259,151258,151257,151256,151255,151254,151253
150880	151291,151290,151289,151288,151287
150881	151292,33975,3467,29221,37317,271682,152113,11570,36572,151296,151295,151294,151293
150882	151298,151308,151307,151306,151305,151304,151303,151302,151301,151300,151299,33845,151297
150883	151323,151324,19372,151322,151321,151320,151319,151318,151317
150884	151330,151329,151328,151327,151326,151325,242381,35793,29443,21345
150885	151334,151333,151332,151331
150886	151339,200627,151335,42014,151343,151342,151341,151340
150887	151349,151348,151347,151346,151345,151344
150889	151358,151357
150890	151362,151361,151360,151359,151365,151364,151363
150891	151369,151368,151367,151366
150893	151385,151384,151383,151382,151381,151380,151379,202093,23172,151386
150894	151387
150895	151393,151392,151391,151390,151389,151388
150896	151395,151394
150897	151396
150898	151402,151401,151400,151399,151398,151397
150900	151408,151407,151406,221701,221700,151411,151409
150901	151420,151419,151418,151417,151416,151415,151414,151413
150902	151426,151425,151424,151423,151422,151421
150903	151431,151430,151429,151428,151427,151432
150920	38013,151442,35012,151435
150930	150963
150931	6664,23798,151192,151191,151190,151189,151188,497156,35450,14743
150932	151207,151206,151205
150933	151197,151196,151195,151194,29134,3665346,1971635,152026,456909,22575,151193,42167,8513,151204,151203,151201,151200,85636
150934	1384666,341047,151222,151221,151220,151219,151218,43352,151216,151215,151214,151213,151212,151211,151210,151209,151208,151217
150936	151245,151244,151243,1510431,151259,151258,151257,151256,151255,151254,151253,151252,151251,151250,151248,151247,151246
150937	27726,403719,151280,151279,151278,151277,151276,151275,151274,151273,151272,151270
150941	20676,150951,1206,20550,221628,221627,36202,6826,20502,18995,28817,11849,455526,2726
150943	151319,151334,151333,151332,151331,151330,151329,151328,151327,151326,151325,151324,151323,151322,151321,151320,35793,151318,151317,29443,19372,21345,242381
151180	151186,151185,151184,151183,151182,151181
151252	151259,151258,151257,151256,151255,151254,151253
151318	151324,151323,151322,151321,151320
151330	151334,151333,151332,151331
151335	151370,151369,151368,151367,151366,151365,151364,151363,151362,151361,151360,151359,151358,151357,151356,151355,151354,151353,151352,151351,151350
151339	151408,151407,151406,221701,221700,151411,151409
