731	1854928
737	159066,3808022,729,238547,13395,232488
778	427625,427624,427623,427620
786	3279439
833	149770,518988,521631,267756,541754,23885,6105,238334,24110
1118	4732777,1122,2063,268030,5397670,4732832,221106,1504319
1122	1126,1125,220981,85569,1836440,220982,1735903,1127
1125	1844917,1839437,1839436,3554538,4025278,4025277,4025276
1126	1858626,1704380,268435
1127	268048,268047
1139	3830467
1403	857899,1836623
1618	206667,206686
1623	948387,1403
1624	1618,596046
1816	234505,234502,234512,234509
1824	272178,4551555
1925	730345
2063	220983,740895,2064,85570
2170	574769,263505,263504,1851885,1862862
2447	4024200,2931216,4024197
2453	232940,232939
2726	268407,268382,268402,1862968,268397,85220,267839,4022162
2871	4021112,333912,2893,678199,4082199
2878	700299,1387532,4025735,1859495,221021,520736,4025289,3806125,4025283,2881,2880,4025185,4025184,4531091,4025182,4021648
2884	271901,162316
2886	4025183,2675059,2888,3854594
2888	271972,4021731,4025287,2749656
2896	4551661,272027
2902	20225,78982
2940	4476532,3486,4476545,4476844,4476540,1510412
2949	4025267
2985	2986
3090	4024732,409477
3119	2675590
3126	4022994,4023768,4023767
3463	347129
3467	1387805
3486	162872,162871
3492	4025263,4476935,4476934,4022958
3507	3499
3537	3550
3578	3807980,3887548,37315,3806462,4025671
3635	264611,5397612,1142448,3489733,4021845,4022574,1510417
3650	7129
3803	750929
3811	18790,39231,4023222,4703579,30252,85612,428977,428974
3850	1848486,4025270,4153
3855	155675,4021971,1857693
3857	520557,4531181,744321,3855,917804,348023,4531179,1857690
3860	271069,4025007
3862	4025256
3864	18099,685926,29408,4477045,3873,3892044,3869,4025256,4477044
3873	3714757
3962	8732,4703536,1285291
4096	1319853,38218,4099
4106	3266022,3266021,339683,339682,1719796,2363771,1847524,1720245,152194
4114	205768
4134	4023680,234355
4153	4703473,4024924,4281786,4021654,333484,4476910,1849618,10054,155733
4238	235480,2586056
4239	4703469,3264370
4245	151517,264906,85614,4025006
4331	4025299
4368	340971,5139230,24141,4022660,2880,677607,242584
4509	4021107,4023106,4023105
4604	24031,36396
4968	5139259,5139258
5411	1855284,4520983
5416	4048750,1449631
5426	4316799,206698,16978
5690	42582
5695	699885
5741	1275684,4703414
5744	1866805,1846465
5745	19937,1834015,1865916,1866806,266573
5779	4023611,4023610,4023609,4023005,4280774,4023023
5810	778,427633
