545	545
723	2826980
729	344375
734	577018,586555,1142163
737	232495,270858
739	1511743,932441,1744565,1515057
768	265553,13589,311249,344541,221217,265541,772,265537,685895,4086147,37205,1836599,5205889,3831024,3274498,1444214,265706,3274485,426848,266090,266680,266679,4085564,152415,266667,265677,266453,2909036,8924,265661,3273258,265656,432357,4288779,3899505,265242,685639,685638,2636,877367,8925,685786,846,685897,4086146,20534,34084,79037,1840311,2609072,685787,266089,266225,235833,266568,1705254,9081,452132,4086185,265761,795690,1709158,265756
778	427625,427624,427623,427620
786	269389,269388
833	750053,272396,919935,333374,333373,34223,238212,31019,155843,155842,38565,342174,24110,263115,21874,151465,267760,518988,272412,237962,155091,30785,23885,41343,31157,243001,1963776,149777,271543,1112498,4288374
879	320458,320460,1002519,585182,585181,585180,1461218,1022927,18608,320459
924	930,929,3714670,1367973
946	57670
1046	77012,5235628,5235627,5235626,5235625,5235623,5235622,5235621,81686,1609818,2828323,3274805,3274804,3274803,22181,3274801,30514,5235579,78151,5235577,54726,71002,71001,637914,13328,54718,958686,70593,642330,57884,58280,30480,146799,60649,5235620,25709,53100,531483,56668,16967,55474,62619,27680,27679,76112,1504914,2370023,26472,2697879,25671,69731,649350,382562,772415,755738,6995,13345,76465,60185,25645,31596,1883595,118135,2745877,31583,771182,66109,72855,60149,39245,75627,39640,57361,87921,66080,4317155,75601,72148,1260241,282261,2605665,50413,124005,13617,56510,60876,4494,54128,34262,34261,13615,2347171,12013,58206,527316,288321,128327,360174,59721,3274802,5235578,31849,12393,949312,771848,25881,71137,12773,2698080,3640,144205,129478,63966,13530,2413,2412,76249,51627,1120347,1994,40898,357701
1060	67246
1079	220685
1084	314845,445806,314843,544166
1122	220981,1127
1126	4054066,1704380,268435
1138	85467,1051095,445802,314790,314789,314788,392411,1064930,2828037,2960746
1144	852967
1163	346330
1169	398609,4329258,4329257,4329256,4329255,4329254,272328,272325,4331989,238120,392610
1180	3718934,2980095,319911
1248	85489,85488,314795,314792,314791,314798
1250	1025751,314820,314819,85439,1063420,1063419,1252,314818,1004280,2828039,3897029
1253	314862,1250,206385,1209092,1032172
1259	762401,54404,1515876,604201,10934
1261	1264,1261283
1271	2716282,3542398,1332142,3884655
1288	20053,1305428,335326,2986650,3273800
1327	10380
1344	9443
1390	4724092,673024,1098323,2986710,4723519,77678,1614446,3539733,4761409,2742256,1261253,15683,1452435,1334858,84913,3815531,3274755,245636,3888276,2744672,2606415,4082365,4284028,62773,3815504,1679756,4723708,4723707
1403	2103602
1418	334306,5205695,10631,1321861,5204532,5204530,302182,1519233,1704228,1370800,334368,205645,205644,346300,1266090,334279,1266088,334277,863024,1334048,278701,279682,1569637,1266059,1336975,279672,279668,7135,1332243,858252,334276,1336885,1335060,279651,1332257,3840223,1336743,1333590,278803,1412016,1335748,279628,2239176,1334758,1336873,25490,1153706,5238498,5238497,1510784,334280,1319315,431095,205642,221287,948216,4331296,1332166,1368019,5238476,206701,1335115,281361,206696,7134,1420,7130,4331473,206686,206685,206684,206681,238003,7112,346341,687150,1519866,2987120,279746,334314
1420	206700,1711278,1321863,238463,3812899,1333785,1333595,1335327,1335325,3272815,334361,1306837,1707880
1429	1883714
1430	32000,334342,1511048,520477,1429,206677,1328385,1305409,206674,334325,345964,334323,206669,206667,1514905,334315,151468,334307,334292,1334759,1335116,205648,334684,334389,948101,1519913,334378,1510502,1510791,205651,205650,205649,262587
1442	1335169,1517121,3640823,1516426,1519914,1336917
1486	4763551,4744690
1527	6298,1704223
