726	2333141,2334168
739	2951907,224380,2952919,1744565
741	923937,923936
905	923946,923945
962	735437,735436
1074	2336590,2340304
1162	923940,923939
1208	818476,818475
1209	4247101,4247100,4247097,4245670,816433,816432
1239	40106,72074,137209,1179888,60383,1179885,85175,41197,79259,1179891
1271	1180307,16890
1527	929648,929373,819717,819716,819715,738679,4251314,222331,227617,4240828,1704223,6298
1575	545961,545960
1613	1181306,1181305
1625	229560,229559
1629	1181309,1181308
1779	1779,4323843,4323842,17504,4323877,4323876,4323875,4323874,4323873,4323872,4323871,4323913,4323912
2520	10654,61472,23401,24337,41485,25646,17797,16904,17890,2326620,4015,1898,36720,33382,31453,22192,40005,3765,19602,42285,41249
2708	2327622,2332494
3086	230448,230447
3087	827017,827016
3151	929381,929380
3153	929881,934653
3315	1623039,2337780,242245,1522445,23005
3617	227344
3662	929858,929857
3741	2330148,2337069
3793	817054,817053
3842	1182747,1182746,934081,1182744,934079,4240034,816120,226330,447094,226321,226320,226316,923688,923680,923678,24661,923676,226295,500462,226292,923666,507631,226285,226282,226281,226280,226277,226269,226268,226267,226266,923628,2324745,226236,923182,923597,923596,935091,580876,923578,923576,923211,226190,226189,1180193,226183,226182,226180,226179,226178,226177,226163,226142,1182538,1182537,226133,34052,226122,226120,226113,1182512,226107,226102,1181698,933827,815855,2952604,815844,923438,923437,923436,923435,923434,923433,923432,923431,923430,923429,923428,923427,923426,923425,2328534,1314749,226313,4244017,4322605,1183211,226347,226348,226349,226002,1184785,1184784,1184783,1184782,1184781,1184780,1184779,1182743,1182745,226379,923346,923221,1184737,1182342,227526,226443,816357,4323185,932027,1182276,834777,1183062,1183061,1183060,1183058,1183057,1183056,1183055,1183054,1183052,1183051,1183050,1183049,1183048,1182250,1183046,1183045,1183044,1183043,1183042,1183033,1183032,1183031,1183030,739095,923189,933549,1183008,1183007,1183006,1183005,1183004,1183003,1183002,1183001,1183000,1182999,1182998,1182996,1182995,1182994,1182993,1182992,1182991,1182990,1182989,1182988,1182987,1182986,1182984,1182983,1182982,1182981,1182980,1182979,1182978,1182977,1182976,1182975,1182974,1182973,1182972,1182971,1182970,1182969,1182968,1182967,1182966,1182965,1182964,205042,1183047,923136,2334594,506260,226498,226495,500662,816267,226480,226464,931801,226446,923820,923819,923818,226442,923803,923665,226415,226414,226412,226410,226408,734092,923776,923775,935185,687051,923754,923752,226376,226374,226368,687033,923741,923732,923731,934091,1182751,1182750,1182749,1182748
3847	459879,4322314,1283597,580762,1179612,1179611,1179613,4322190
3943	926868,926867
4112	228090,228089,2327104,2322975
4168	224585,224584
4169	817731,817730
4302	2330250,2332618
4454	230338,230337,935377,931825
4455	226417,226416
4456	507163,507162
4461	2331010,2326729,2327620,2340262,2331178,2330658,2323789,2339952,1183329,1180319,2951181,2335621
4561	4322730,4322823,4324226,4322817,1267910,4322824,1267898,1292101,1292100,1292099,1292098,1292097,1267890,1267840,1267837,4322816,1267928,4322735,4322734,4322827,4324117,4322731
4600	2330539,2325041
